Sentence,Translated Sentence,dialog_acts
"Hola oraculo,Agradezco su voluntad para editar conjuntamente.","Hello Oracle, I appreciate your willingness to edit together.",()
Guardaré lo que llevo en mi taller.,I will keep what I have in my workshop.,"('sd',)"
Como ya debe saber los talleres también tienen página de discusión.,"As you may already know, the workshops also have a discussion page.","('sd',)"
"En otro artículo de wikipedia he encontrado que Atenea era mejor en la guerra que su hermano Ares, pero en este artículo pone que Ares era mejor.","In another wikipedia article I found that Athena was better at war than her brother Ares, but in this article it says that Ares was better.","('sd',)"
Espero que este fallo sea arreglado pronto.— El comentario anterior sin firmar es obra de 83.51.9.129 ( • contribs • bloq).,I hope this bug will be fixed soon.— The above unsigned comment is the work of 83.51.9.129 ( • contribs • bloq).,()
He recuperado un párrafo en la introducción que fue modificado hace unos meses sin aparente apoyo de fuentes.,I have recovered a paragraph in the introduction that was modified a few months ago with no apparent source support.,"('sd',)"
"Aruizi, estoy de acuerdo contigo en que n se puede calficar a Heródoto de obetivo, dadas sus narraciones y excursos, sobre todo, con elementos míticos y leganedarios, y afirmaciones que no corroboraba y le llegaban de fuentes no fiables.","Aruizi, I agree with you that Herodotus cannot be described as objective, given his narrations and excursos, above all, with mythical and legendary elements, and statements that he did not corroborate and came to him from unreliable sources.",()
"En fin, sírvete tú mismo de meter la cuchara en el artículo.","Anyway, help yourself to put the spoon in the article.","('ad',)"
"Y si necesitas ayuda en algo, tengo mucha bibilografía sobre este historiador.","And if you need help with anything, I have a lot of bibliography on this historian.","('sd',)"
"Bueno, he continuado con la traducción desde el artículo de la wikipedia inglesa.","Well, I have continued with the translation from the English Wikipedia article.","('sd',)"
"He intentado no hacer una copia literal, sino adaptar las frases al estilo español ahí donde chirriaba un poco la traducción exacta.","I have tried not to make a literal copy, but to adapt the phrases to the Spanish style where the exact translation creaked a bit.","('sd',)"
Seguiré con la traducción en días sucesivos.,I will continue with the translation in successive days.,"('sd',)"
"(Wikipedista alemán) Hola, .","(German Wikipedian) Hello, .","('fp',)"
"Wikipedia no puede tomar partido, ni por Deutsche Bahn, ni por Greta Thunberg, sólo debe presentar los hechos.","Wikipedia cannot take sides, neither with Deutsche Bahn nor with Greta Thunberg, it must only present the facts.","('sv',)"
"Vía Twitter, Thunberg dijo lo que dijo, y la compañía alemana de trenes dijo lo que dijo.","Via Twitter, Thunberg said what she said, and the German train company said what she said.","('sd',)"
"Dice la entrada que el término Ruta de la seda fue acuñado por el geógrafo polaco Ferdinand Freiherr von Richthofen, pero la entrada dedica a éste dice: Ferdinand Freiherr von Richthofen ( n. 5 de mayo de 1833 – † 6 de octubre de 1905), también conocido como el Barón von Richthofen, fue un geógrafo y geólogo alemán.","The entry says that the term Silk Road was coined by the Polish geographer Ferdinand Freiherr von Richthofen, but the entry dedicated to him says: Ferdinand Freiherr von Richthofen ( b. May 5, 1833 – † October 6, 1905), also known as Baron von Richthofen, was a German geographer and geologist.","('sd',)"
Primero... y último no?,"First... and last, right?","('qy',)"
"por que veo que el único argumento que esgrimes es una cita a medias, te ruego que si me citas, me cites al completo.","Because I see that the only argument you use is a quote in half, I beg you that if you quote me, you quote me in full.","('sd',)"
"Que el 737-8200 es un 737 MAX no lo he discutido en ningún momento, al igual que el 737-7, el 737-8, el 737-9 y el 737-10 y por eso aparece en el artículo como tal, sino, no tendría cabida.","That the 737-8200 is a 737 MAX I have not discussed at any time, like the 737-7, the 737-8, the 737-9 and the 737-10 and that is why it appears in the article as such, but would have no place.","('sd',)"
El género epistolar no es un «relato» del Nuevo Testamento.,"The epistolary genre is not a ""story"" of the New Testament.","('sd',)"
"Que las epístolas paulinas auténticas integren el canon bíblico es, a los efectos de la historicidad del personaje, una cuestión de segundo orden porque la Historia como ciencia utiliza métodos propios (análisis histórico-crítico) a los que se puede someter cualquier documento, en particular cartas.","That the authentic Pauline epistles integrate the biblical canon is, for the purposes of the historicity of the character, a matter of second order because History as a science uses its own methods (historical-critical analysis) to which any document can be subjected, in particular cards.","('+',)"
"Es una buena noticia saber que vas a hacer una buena limpieza de este artículo, que buena falta le hace.","It is good news to know that you are going to do a good cleaning of this article, it is sorely needed.","('sv',)"
"En general, hay muchos artículos sobre toxicología o farmacología que necesitan revisiones exhaustivas.","In general, there are many articles on toxicology or pharmacology that need extensive reviews.","('sv',)"
"Para aclarar otras cosas respecto a esto, 10 años ni siquiera entra en la pubertad, shoujo y shounen son para adolescentes.","To clarify other things regarding this, 10 years does not even enter puberty, shoujo and shounen are for teenagers.","('sd',)"
Luego la percepción de edades con lo que ibero-latinoamérica a crecido es muy diferente a la cultura oriental.,Then the perception of ages with which Ibero-Latin America has grown is very different from Eastern culture.,"('sv',)"
"Otro caso es que muy mal seleccionan el genero Yaoi y Yuri como pornográfico, cuando solo son animes con tendencia a amores entre personas del mismo sexo.","Another case is that they very badly select the Yaoi and Yuri genre as pornographic, when they are only animes with a tendency to love between people of the same sex.","('sv',)"
Este articulo se ha vuelto un chiste.,This article has become a joke.,"('sv',)"
"Estoy tratando de editar la sección El numero 7, añadiendo en la cultura universal para manetener esto en un nivel de adultos eliminando todas esas referencias a los comics de manga y otras cosas por el estilo que son completamente circunstanciales y que no represdentas realmente una incidencia cultural universal del numero.","I'm trying to edit the number 7 section, adding in world culture to keep this at an adult level by removing all those references to manga comics and other things like that that are completely circumstantial and don't really represent a cultural incidence. universal of number","('sd',)"
¿El personal principal no se llamaba Yitane?,Wasn't the main staff named Yitane?,"('qy',)"
Al menos cuando yo jugé se llamaba así.,At least when I played it was called that.,"('sd',)"
Zidane es un jugador de futbol..,Zidane is a soccer player.,"('sd',)"
"La definición del término discriminación que aparece en el artículo no es correcta, ya que sólo habla de la acepción negativa de la palabra discriminación (aunque dicha acepción sea la más utilizada en el lenguaje cotidiano).","The definition of the term discrimination that appears in the article is not correct, since it only speaks of the negative meaning of the word discrimination (although this meaning is the most used in everyday language).",()
"En realidad, discriminar significa simplemente hacer grupos basandose en un criterio o criterios determinados.","In reality, discriminating simply means making groups based on a certain criteria or criteria.","('sv',)"
En la sección Carisma según el Concilio Vaticano II Edito Existen: movimiento carismático: Pentecostalismo y Neopentecostalismo.,In the section Charisma according to the Second Vatican Council Edit There are: charismatic movement: Pentecostalism and Neopentecostalism.,"('sd',)"
"Creo que es una opinión fundada, que no la dije yo (además que Buenos Aires no es mi ciudad).","I think it's a well-founded opinion, which I didn't say (besides, Buenos Aires is not my city).","('sv',)"
Lástima que no me acuerdo el nombre del italiano ese que digo.,Too bad I don't remember the name of the Italian that I say.,"('sd',)"
"Pero lo que yo menciono es que ponen Nápoles en vez de Buenos Aires, sin (creo yo) ningún fundamento para ello.","But what I mention is that they put Naples instead of Buenos Aires, without (I think) any basis for it.","('sv',)"
"Hola, gracias por leer el artículo.","Hello, thanks for reading the article.","('ft',)"
"La primera frase concedo que podría quedar algo ambigua así como está, por eso la cambié a (...)es el único no extinguido en su totalidad(...), creo que así queda claro que aunque tiene una especie extinguida, es el único de su familia que todavía presenta especies vivientes.","I concede that the first sentence could be somewhat ambiguous as it is, that's why I changed it to (...) it is the only one not completely extinct (...), I think that this makes it clear that although it has an extinct species, it is the only one of his family that still has living species.","('sd',)"
El partido de FI no està un partido de ultraderecha.,The FI party is not a far-right party.,"('sv',)"
Ha que estudiar la sua historia por entender su verdadero valor.,You have to study its history to understand its true value.,"('sv',)"
"No estan ...ex-socialistas ...., mas LOS socialistas porque este noble partido ha estado matado por los comunistas juntamente con la Democrazia Cristiana de tradición católica y poblar.","They are not ... ex-socialists ...., but THE socialists because this noble party has been killed by the communists together with the Christian Democrazia of catholic and popular tradition.",()
"Hola, he visto que el sumatorio de la primera fórmula tomaba los índices j=i..e. Lo correcto es poner: j=1..e, ya que existen tablas explícitas en los que Aij es distinta de cero para i > j.","Hello, I have seen that the summation of the first formula took the indices j=i..e. The correct thing is to put: j=1..e, since there are explicit tables in which Aij is different from zero for i > j.","('sd',)"
Se modificó para uno de los más populares y se agregó cita.,Changed to one of the most popular and added citation.,"('sd',)"
No obstante podría eliminarse porque despunta unicamente con un nuevo album y está retrociendo frente a otros títulos.,"However, it could be eliminated because it only stands out with a new album and is regressing against other titles.","('sv',)"
"Jocelyne Perreard 09/03/2015 Al final de cada historia, Luky Luke cabalga hacia el sol poniente, cantando (en inglés) que es un pobre cowboy solitario, y tiene un largo camino a casa.","Jocelyne Perreard 03/09/2015 At the end of each story, Lukey Luke rides into the setting sun, singing (in English) that he is a poor lonely cowboy, and he has a long way home.","('sd',)"
El Royall Tyler al que uno es redireccionado cuando pulsa el enlace no es el traductor de La historia de Genji.,The Royall Tyler one is redirected to when clicking the link is not the translator of The Story of Genji.,"('sd',)"
El traductor real es este otro: (academic) Arreglado.,The real translator is this one: (academic) Fixed.,"('sd',)"
"Propongo nueva definición Me permito sugerir modificar la definición de dominio de internet: Es un recurso nemotécnico que se asocia a puntos de la red internet con el objeto de facilitar su identificación, y que esta constituido por expresiones alfanuméricas concatenedas en varios niveles organizados jerárquicamente''.","I propose a new definition. I would like to suggest modifying the definition of Internet domain: It is a mnemonic resource that is associated with Internet network points in order to facilitate their identification, and that is made up of concatenated alphanumeric expressions at various hierarchically organized levels'' .","('sd',)"
"No fue un politico, fue un dictador.","He was not a politician, he was a dictator.","('sv',)"
Habría que modificar el texto La supuesta masacre de Timisoara fue un montaje realizado desenterrando cadaveres de una fosa común.,The text should be modified The alleged Timisoara massacre was staged by digging up corpses from a mass grave.,"('sd',)"
Es un hecho ampliamente conocido y reconocido.,It is a widely known and recognized fact.,"('sd',)"
"Bueno, en primer lugar creo que todos deberiamos dejar aparte discusiones pasadas y centranos en el tema en cuestión.","Well, first of all I think we should all put past discussions aside and focus on the issue at hand.","('sv',)"
"Una vez dicho eso, y en contestación a lo dicho por Nueva Era, aqui nadie plantea el borrado del articulo de Jugadores del Barca o del Madrid, así que creo que no procede hacer los comentarios arriba realizados.","Having said that, and in response to what was said by Nueva Era, nobody here proposes the deletion of the article on Barca or Madrid Players, so I think it is not appropriate to make the comments made above.","('sv',)"
Edité el parrafo introductorio.,I edited the introductory paragraph.,"('sd',)"
Aparece una dificultad con maquiavelismo y maquiavelico.,A difficulty appears with Machiavellianism and Machiavellian.,"('sv',)"
En frances ambos terminos tienen un significado marcadamente diferente.,In French both terms have a markedly different meaning.,"('sd',)"
"Después del secuestro de su abuelo, el doctor Carlos Iglesias Puga, en España, Iglesias se mudó a Miami en 1985 a los 10 años de edad.","After his grandfather, Dr. Carlos Iglesias Puga, was kidnapped in Spain, Iglesias moved to Miami in 1985 at the age of 10.","('sd',)"
Ya allí adoptó parte de la cultura estadounidense de hecho domina más el idioma español que el inglés.... Es vergonozoso que se haga un comentario tan ridículo como ese sin fundamentos.,"Already there he adopted part of the American culture, in fact he is more fluent in Spanish than English.... It is shameful that a comment as ridiculous as that without foundation is made.","('sd',)"
Hay un error grave al enunciar el numero de paises que utilizan el sistema D'Hondt.,There is a serious error when enunciating the number of countries that use the D'Hondt system.,"('sv',)"
"A parte de que no tienen referencia, no especifican a que nivel se utilizan.","Apart from the fact that they do not have a reference, they do not specify at what level they are used.","('sd',)"
¿Por qué no escriben valkiria?,Why don't they write Valkyrie?,"('qw',)"
"Si la letra K de otros idiomas van convertirla en qui - que, sería importante que los españoles tan fanáticos de marcar diferencias en su idioma escribieran Wiquipedia.— El comentario anterior sin firmar es obra de 190.113.145.182 ( • contribs • bloq).","If the letter K of other languages ​​is going to become qui - que, it would be important that Spaniards who are so fanatical about making differences in their language write Wikipedia.— The previous unsigned comment is the work of 190.113.145.182 ( • contribs • bloq).","('sv',)"
Desde luego ambas imágenes son técnicamente impecables y estéticamente espectaculares.,Of course both images are technically impeccable and aesthetically spectacular.,"('sd',)"
"La primera sin embargo para el taxobox no me convence porque, al ser un tamaño de imagen pequeño, la hormiga se diluye entre tanto rojo; en cambio en la imagen Camponotus sp.","The first, however, for the taxobox does not convince me because, being a small image size, the ant fades red in the meantime; instead in the image Camponotus sp.","('sd',)"
ant.jpg se aprecia perfectamente la hormiga.,ant.jpg the ant is perfectly appreciated.,"('sd',)"
Sí y para saber primero cuánto restringir el concepto de polimorfismo primero hay que definirlo.,"Yes, and to first know how much to restrict the concept of polymorphism, you must first define it.","('sd',)"
La definición actual de la Wikipedia es En programación orientada a objetos se denomina polimorfismo a la capacidad del código de un programa para ser utilizado con diferentes tipos de datos u objetos.,"The current Wikipedia definition is In object-oriented programming, the ability of a program code to be used with different types of data or objects is called polymorphism.","('sd',)"
"Carmen En efecto, Carmen, a todos nos parece que un artículo sería mejor si incluyera más sobre autores u obras que personalmente nos interesan o exaltan.","Carmen Indeed, Carmen, it seems to all of us that an article would be better if it included more about authors or works that personally interest or exalt us.","('sd',)"
"Pero conviene recordar que su función no es esa, y que en Wikipedia es esencial mantener el punto de vista neutral.","But it should be remembered that its function is not that, and that in Wikipedia it is essential to maintain a neutral point of view.","('sv',)"
¿A que referencias te refieres?,What references are you referring to?,"('qw',)"
Porque incluir ...es un futbolista de nacionalidad hispano-venezolana cuando en la plantilla de jugador se muestran sus nacionalidades?,Why include ...is a soccer player of Spanish-Venezuelan nationality when their nationalities are shown in the player squad?,"('qh',)"
¿Acaso en el artículo de Gonzalo Higuaín se hace referencia textualmente que es un futbolista franco-argentino?,Does Gonzalo Higuaín's article refer to the fact that he is a Franco-Argentine footballer?,"('qy',)"
He procedido a eliminar la referencia a que se utiliza en español como expresión culta por el siguiente motivo: Google sólo indiza 96.000 páginas en español con dicho término.,"I have proceeded to eliminate the reference to the fact that it is used in Spanish as a cultured expression for the following reason: Google only indexes 96,000 pages in Spanish with said term.","('sd',)"
"Inferir de ello que es utilizada en español, y encima como cultismo, es pasarse de lo normal.","To infer from this that it is used in Spanish, and above all as cultism, is to go beyond the norm.",()
"No me gusta este artículo, está sesgado.","I don't like this article, it's biased.","('sd',)"
"La práctica de no vestirse es el nudismo, que es tan natural como la práctica de vestirse.","The practice of not dressing is nudism, which is as natural as the practice of dressing.","('sv',)"
Lo correcto sería llamarlo nudismo.,The correct thing would be to call it nudism.,"('sd',)"
"Ocurrió en 1908 y se vieron los árboles por primera vez 20 años después, 20 años después es mucho tiempo, los árboles que estarían muertos se hubieran desintegrado y/o absorbido por la tierra, e incluso ya hubiera empezado a crecer nuevos árboles.","It happened in 1908 and the trees were seen for the first time 20 years later, 20 years later is a long time, the trees that would have been dead would have disintegrated and/or been absorbed by the ground, and new trees would have even started to grow.","('sd',)"
"No soy experto en estas cosas, pero a pesar de que esta sea la versión oficial es imposible.","I am not an expert in these things, but despite the fact that this is the official version it is impossible.",()
No eres experto en estas cosas pero es imposible.,You are not an expert in these things but it is impossible.,"('sv',)"
¿La sección de Véase también aporta algo al artículo?,Does the See section also contribute something to the article?,"('qy',)"
¿Son secuelas del juego o algo así?,Are they sequels to the game or something?,"('qy',)"
Hay que aclararlo en el cuerpo del artículo.,It must be clarified in the body of the article.,"('sv',)"
Estudio del Derecho Civil.,Study of Civil Law.,"('+',)"
Me parece que las profesiones no van en mayúscula.,It seems to me that the professions are not capitalized.,"('sv',)"
Händel comenzó a estudiar Derecho.,Handel began studying law.,"('sd',)"
Realizadas las correcciones.,Corrections made.,()
"Una cosa, sobre el último punto ya añadí la referencia faltante, aunque te agradecería que marcaras con las oraciones que carezcan de verificabilidad.","One thing, on the last point I already added the missing reference, although I would appreciate it if you would mark with the sentences that lack verifiability.","('sd', 'sv')"
"Hola, estuve leyendo su artículo y en una parte dice que hay muertes por elefantes amaestrados pero que son accidentes.","Hello, I was reading your article and in one part it says that there are deaths from trained elephants but that they are accidents.","('sd',)"
He visto videos y hay una época en que los elefantes entran en celo o alguna manifestación grave de cambio de actitud y embisten a todo lo que se cruza.,I have seen videos and there is a time when elephants go into heat or some serious manifestation of attitude change and they charge everything that comes across.,"('sd',)"
Todo lo que escribiste en la sección Apología de la corrupción de menores bien se puede resumir en 4 renglones.,Everything you wrote in the Apology of corruption of minors section can be summed up in 4 lines.,"('sd',)"
Después de todo una simple petición para que liberen a dos pederastas ¿no era todo lo que escribiste en tal sección?,"After all, a simple request to release two pedophiles, wasn't that all you wrote in that section?","('qy',)"
También sacaron la parte en la que mencioné que ambos mantenían relaciones sexuales con algunas de sus alumnas.,They also took out the part where I mentioned that they both had sex with some of their students.,"('sd',)"
"Ayer descubría las primeras palabras de este artículo y me encontré con La cárabo gavilán, que enseguida reemplacé por El cárabo gavilán.... pero me extrañó ese término, pues nunca lo había oído.","Yesterday I was discovering the first words of this article and I came across La tawny owl, which I immediately replaced with El tawny owl... but that term surprised me, because I had never heard it.","('sd',)"
Hoy he buscado en Google.es y he encontrado este sitio web.,Today I searched on Google.es and found this website.,"('sd',)"
No creo que sea buena idea.,I don't think it's a good idea.,"('sv',)"
La terminación -phyta corresponde a división y la posición filogenética actual de las coníferas es de un subclado de las gimnospermas.,The ending -phyta corresponds to division and the current phylogenetic position of conifers is a subclade of gymnosperms.,"('sd',)"
"Anteriormente se pensó que las gimnospermas vivientes serían un grupo parafilético con relación a las angiospermas, pero hoy se sabe que son un grupo monofilético.","Living gymnosperms were previously thought to be a paraphyletic group relative to angiosperms, but are now known to be a monophyletic group.","('sd',)"
"Suponiendo que quisiésemos incluir una página oficial, existen dos inconvenientes que se deberían solucionar primero: Tal como argumenta el mismo texto de la página que mencionas, aparentemente, ese domino estuvo ocupado por un ciberocupa: No nos consta que el actual dueño de la página sea quien dice ser.","Assuming that we wanted to include an official page, there are two problems that should be solved first: As the same text of the page that you mention argues, apparently, that domain was occupied by a cybersquatter: We are not aware that the current owner of the page is who claims to be",()
La sección no ha sido remodelada.,The section has not been remodeled.,"('sd',)"
"Únicamente referenciada de otra manera, a mi juicio más correcta porque permite acceder más rápidamente a los datos sobre la fuente y evita lo ya indicado del error con las Ibi, pero las citas textuales permanecen inalteradas.","Only referenced in another way, in my opinion more correct because it allows faster access to the data on the source and avoids what has already been indicated of the error with the Ibi, but the textual citations remain unaltered.","('sd',)"
"Existen, pese a todo, dos frases de dudosa corrección según las normas de Wikipedia.","There are, despite everything, two sentences of dubious correctness according to Wikipedia standards.","('sd',)"
"fhjfhjghjghjgj No, no es relevante esa información en un artículo enciclopédico ajustado a la vida y obra de Velázquez.","fhjfhjghjghjgj No, that information is not relevant in an encyclopedic article adjusted to the life and work of Velázquez.","('sd',)"
Quizá pueda publicarlo usted en un blog o en otro lugar más adecuado.,Perhaps you can post it on a blog or in another more appropriate place.,"('sv',)"
"Estudios recientes han mostrado, por ejemplo, que la influencia de los ingresos económicos sobre la felicidad sólo es relevante hasta cubrir las necesidades básicas.","Recent studies have shown, for example, that the influence of economic income on happiness is only relevant until basic needs are covered.","('sd',)"
"A partir de un determinado nivel, mayores niveles de ingresos parecen no aportar mayores niveles de felicidad.","Above a certain level, higher levels of income do not seem to bring higher levels of happiness.","('sv',)"
"Por favor quiten esa información que dice que El despertar de la Humanidad de Luis Alfonso Ortiz Oscoy, se explica detalladamente lo que sucederá {sic.}.",Please remove that information that says that The Awakening of Humanity by Luis Alfonso Ortiz Oscoy explains in detail what will happen {sic.}.,()
Es una falta de respeto la falta de objetividad.,Lack of objectivity is disrespectful.,"('sv',)"
Nadie sabe exactamente lo que va a pasar por anticipado.,No one knows exactly what is going to happen in advance.,"('sv',)"
Opino dos años después... eso de Guerra de Independencia Turca no lo había oído en mi vida y creo que la historiografía hispana no ha llamado así nunca al conflicto.,My opinion two years later... I had never heard of the Turkish War of Independence in my life and I think that Hispanic historiography has never called the conflict that way.,()
Además no tiene sentido ¿de quién se independizaba Turquía si ya era un país independiente?.,"Also, it doesn't make sense. From whom did Turkey become independent if it was already an independent country?","('qh',)"
"Si de Turquía se separaban los demás (Grecia, Bulgaria, Albania, etc.","If the others separated from Turkey (Greece, Bulgaria, Albania, etc.",()
).,).,"('x',)"
Yo no estoy muy de acuerdo con ciertas cosas que aquí se dicen.,I do not agree with certain things that are said here.,()
"Un idioma es algo vivo y cambiante, y su léxico y forma de hablar debe acercarse a lo que entienden y hablan las personas de ese idioma.","A language is something alive and changing, and its lexicon and way of speaking must be close to what people of that language understand and speak.","('sv',)"
"La RAE es un muy interesante esfuerzo de normalización y de registro de lo que significan la o las acepciones de una palabra, pero bueno, la palabra oficial no la tienen ellos, sino el pueblo.","The RAE is a very interesting effort to standardize and register what the meaning or meanings of a word mean, but hey, the official word is not held by them, but by the people.","('sv',)"
"Estimados expertos, según lo observado en el film y la novel a de Orwell 1984 ambas manifestaciones artísticas guardan bastantes similitudes respecto al mundo y contenido que presentan (exceptuando el final).","Dear experts, according to what was observed in the film and the novel by Orwell 1984, both artistic manifestations have many similarities regarding the world and content they present (except for the ending).",()
Sugiero una edición al respecto.,I suggest an edit about it.,"('sd',)"
"La introducción debe ser un resumen del artículo, y no sólo un conteo de sus campeonatos.","The introduction should be a summary of the article, and not just a count of your championships.","('sv',)"
La sección de Vida personal es muy corta y necesita agrandarse.,The Personal Life section is very short and needs to be enlarged.,"('sd',)"
En la sección de 1997-1999 hay un abuso de las negritas en palabras que quedarían bien con sólo comillas Falta darle un formato correcto a las referencias.,In the 1997-1999 section there is an abuse of bold in words that would look good with only quotation marks. It is necessary to give the references a correct format.,()
Creo que la mejor clasificación genérica es la que se basa en la distinción entre Volantes.,I think the best generic classification is the one based on the distinction between Flyers.,"('sd',)"
"existe el volante de contención, de salida, por las bandas, con llegada y de creación, más claro no puede ser.","there is a containment midfielder, starting, on the wings, with arrival and creation, it couldn't be clearer.","('sv',)"
Otras nomenclaturas carecen de especificaciones.,Other nomenclatures lack specifications.,"('sd',)"
La foto en la que aparecen supuestamente un barco de los Estados Unidos y otros dos de Chile y Perú es un fraude mal retocado.,The photo in which a ship from the United States and two others from Chile and Peru supposedly appear is a poorly retouched fraud.,()
"Los tres barcos son de los Estados Unidos como se aprecia en su número de serie, y en el hecho de que las Armadas de Chile y Perú no tienen ese tipo de barcos ni realizan maniobras con los Estados Unidos.","The three ships are from the United States, as can be seen from their serial number, and from the fact that the Chilean and Peruvian Navies do not have these types of ships nor do they carry out maneuvers with the United States.","('sd',)"
Peeves no forma parte del personal.,Peeves is not on staff.,()
No es un empleado del colegio.,He is not a school employee.,"('sd',)"
"Es un espíritu travieso y malicioso que, según explica Rowling, proviene del Caos y nunca tuvo forma humana.","He is a mischievous and mischievous spirit who, Rowling explains, comes from Chaos and never had a human form.",()
De nuevo remito a Patterson y Hennessy.,Again I refer Patterson and Hennessy.,"('sd',)"
Por otro lado las redirecciones están comprobadas así que no hay posibilidad de confundir al lector.,On the other hand the redirects are checked so there is no chance to confuse the reader.,"('sd',)"
El último mito señalado está confuso.,The last myth noted is confusing.,"('sd',)"
Los dedos utilizados para tensar el arco son el ínice y el corazón.,The fingers used to draw the bow are the index and middle fingers.,"('sd',)"
El insulto realizado al levantar el dedo corazón se llama higa y es un gesto romano.,The insult made by raising the middle finger is called higa and it is a Roman gesture.,()
Estoy de acuerdo con lo expuesto por SolitaryCyclist.,I agree with what was stated by Solitary Cyclist.,"('aa', 'sd')"
Esa ampliación es exagerada e innecesaria.,This extension is exaggerated and unnecessary.,()
Afea bastante el artículo.,The article is quite ugly.,"('sv',)"
En todo el artículo parece agrandarse la supuesta idea de ser la primer guerra en la que un país no europeo venció a uno europeo (o potencia si se quiere).,Throughout the article the supposed idea of ​​being the first war in which a non-European country defeated a European one (or power if you will) seems to be enlarged.,"('sv',)"
"Primero que nada se me ocurren muchos otros ejemplo durantes desde as épocas de la Antigua Roma, hasta Bizancio, el Imperio Otomano; inclusive las guerras de independencia hispanoamericanas.","First of all, many other examples come to mind from the times of Ancient Rome, to Byzantium, the Ottoman Empire; including the Spanish American wars of independence.","('sd',)"
else no significa sino.,else does not mean else.,"('sv',)"
else: en caso contrario sino: 1. but (No fue Pedro sino María it wasn't Pedro but María).,else: otherwise but: 1. but (It wasn't Pedro but María it wasn't Pedro but María).,()
"Sí, y más cuando precisamente tenía previsto morir para convertirse en un mártir de su religión e ir al paraíso... De todos modos, harían falta referencias para poner eso... ¿Hay alguna web donde confirmen lo del local de streaptease?","Yes, and more precisely when he planned to die to become a martyr for his religion and go to paradise... In any case, references would be needed to put that... Is there a website where they confirm the striptease venue?",()
"Bueno, googleando un poco encontré el libro.","Well, googling a bit I found the book.","('sd',)"
"Cito la parte relevante: The common material of the world today is built from u and d quarks, forming the protons and neutrons of atomic nuclei, which together with the electrons e form atoms and molecules.","I quote the relevant part: The common material of the world today is built from u and d quarks, forming the protons and neutrons of atomic nuclei, which together with the electrons and form atoms and molecules.","('sd',)"
No me parece apropiada la frase que se quiere incoporar sobre la pertenencia del patinador al equipo de competición del Leganés en el cuerpo del artículo.,I don't think it's appropriate the phrase that you want to incorporate about the skater's belonging to the Leganés competition team in the body of the article.,"('sv',)"
Ni siquiera está referenciado que exista un equipo de competición del Ice Leganés.,It is not even referenced that there is an Ice Leganés competition team.,"('sd',)"
"Hola a todos, venía por dos cosas, la primera es importante: No me parece que en la lista en que se contabilizan las medallas se cuenten tres medallas de oro para el equipo de Reino Unido, debido que en los Juegos Olímpicos de 1900, el que ganó el torneo fue un club, no un equipo representativo de Reino Unido tales como el resto de los equipos.","Hello everyone, I came here for two reasons, the first is important: I don't think that the list in which the medals are counted includes three gold medals for the United Kingdom team, because in the 1900 Olympic Games, the It was a club that won the tournament, not a UK representative team like the rest of the teams.","('sv',)"
"Creo que exageras, un poco, Efepino.","I think you exaggerate a bit, Efepino.","('sv',)"
"Las películas son algo real antes de su estreno, que, en el caso de las superproducciones hollywoodienses, comprende una gran dispendio de capital y contratos de todo tipo.","Movies are something real before they are released, which, in the case of Hollywood blockbusters, involves a large outlay of capital and contracts of all kinds.","('sv',)"
"La preproducción y la producción son fenómenos muy complejos, que tienen su interés por sí mismos.","Pre-production and production are very complex phenomena, which have their own interest.","('sv',)"
"Gabriel He hecho una revisión de lo traducido hasta ahora, añadiendo pasajes y notas que faltaban, corrigiendo errores y arreglando el estilo para que suene menos a traducción.","Gabriel I've done a revision of what has been translated so far, adding passages and notes that were missing, correcting errors and fixing the style so that it sounds less like a translation.","('sd',)"
"Un error importante era la traducción de sensible (en inglés) por intelectual, razonable y similares.","A major mistake was the translation of sensible (in English) by intellectual, reasonable and the like.","('sv',)"
Información mal manejada creando poca credibilidad.,Mishandled information creating little credibility.,"('+',)"
"Aclarar si la estatura promedio es por país, región, estado o municipios.","Clarify whether the average height is by country, region, state or municipalities.","('qy^d',)"
Así no se harán cambios constantes.,So there will be no constant changes.,"('sd',)"
"Perdón, revisé la carta original publicada en Instagram y sí, efectivamente allí dice: my pronouns are he/they, por lo que corregí la cita textual.","Sorry, I checked the original letter posted on Instagram and yes, it does indeed say there: my pronouns are he/they, so I corrected the textual quote.","('fa',)"
"Con respecto a they, contamos con un artículo en esWikipedia, de modo que los lectores interesados pueden informarse sobre este pronombre inglés multipropósito.","Regarding they, we have an article on esWikipedia, so that interested readers can find out about this multipurpose English pronoun.","('sd',)"
"Entiendo que la clave del problema se encuentra en esas páginas, en ocasiones fantasma (por meramente redirectoras), muchas veces de paupérrimo tratamiento, que son las páginas de desambiguación.","I understand that the key to the problem is found in those pages, sometimes ghost (for merely redirecting), often with very poor treatment, which are the disambiguation pages.","('sd',)"
"Es en ellas, realmente, donde corresponde abordar los aspectos lingüísticos de los términos en español/castellano.","It is in them, really, where it is appropriate to address the linguistic aspects of the terms in Spanish/Castilian.","('sd',)"
"Cuando yo aprendía Ciencias Naturales hace ya muchas décadas, se nos enseñaba que cuando los terremotos tienen lugar bajo el mar se les llama maremotos.","When I was learning Natural Sciences many decades ago, we were taught that when earthquakes occur under the sea they are called tidal waves.","('sd',)"
Y que en japonés se les llama tsunami''.,And that in Japanese they are called tsunami''.,"('^q',)"
